service_id,date,exception_type
70_1,20220419,1
70_1,20220420,1
70_1,20220421,1
70_1,20220422,1
70_1,20220426,1
70_1,20220427,1
70_1,20220428,1
70_1,20220429,1
8_1,20220417,1
8_1,20220418,1
8_1,20220424,1
8_1,20220425,1
21_3_1,20220419,1
21_3_1,20220420,1
21_3_1,20220421,1
21_3_1,20220422,1
21_3_1,20220426,1
21_3_1,20220427,1
21_3_1,20220428,1
21_3_1,20220429,1
303_3_1,20220418,1
303_3_1,20220425,1
67_1,20220419,1
67_1,20220420,1
67_1,20220421,1
67_1,20220422,1
67_1,20220426,1
67_1,20220427,1
67_1,20220428,1
67_1,20220429,1
21_1,20220417,1
21_1,20220418,1
21_1,20220424,1
21_1,20220425,1
504_1,20220417,1
504_1,20220418,1
504_1,20220424,1
504_1,20220425,1
202_5_1,20220419,1
202_5_1,20220420,1
202_5_1,20220421,1
202_5_1,20220422,1
202_5_1,20220426,1
202_5_1,20220427,1
202_5_1,20220428,1
202_5_1,20220429,1
416_1,20220423,1
416_1,20220430,1
3042_1,20220419,1
3042_1,20220420,1
3042_1,20220421,1
3042_1,20220422,1
3042_1,20220426,1
3042_1,20220427,1
3042_1,20220428,1
3042_1,20220429,1
138_1,20220419,1
138_1,20220420,1
138_1,20220421,1
138_1,20220422,1
138_1,20220426,1
138_1,20220427,1
138_1,20220428,1
138_1,20220429,1
404_2_1,20220419,1
404_2_1,20220420,1
404_2_1,20220421,1
404_2_1,20220422,1
404_2_1,20220426,1
404_2_1,20220427,1
404_2_1,20220428,1
404_2_1,20220429,1
38_3_1,20220419,1
38_3_1,20220420,1
38_3_1,20220421,1
38_3_1,20220422,1
38_3_1,20220426,1
38_3_1,20220427,1
38_3_1,20220428,1
38_3_1,20220429,1
133_1,20220419,1
133_1,20220420,1
133_1,20220421,1
133_1,20220422,1
133_1,20220426,1
133_1,20220427,1
133_1,20220428,1
133_1,20220429,1
28_1_1,20220423,1
28_1_1,20220430,1
106_1_1,20220423,1
106_1_1,20220430,1
205_3_1,20220419,1
205_3_1,20220420,1
205_3_1,20220421,1
205_3_1,20220422,1
205_3_1,20220426,1
205_3_1,20220427,1
205_3_1,20220428,1
205_3_1,20220429,1
102_1,20220417,1
102_1,20220418,1
102_1,20220424,1
102_1,20220425,1
124_1,20220419,1
124_1,20220420,1
124_1,20220421,1
124_1,20220422,1
124_1,20220426,1
124_1,20220427,1
124_1,20220428,1
124_1,20220429,1
27_1_1,20220423,1
27_1_1,20220430,1
501_1_1,20220423,1
501_1_1,20220430,1
220_1_1,20220419,1
220_1_1,20220420,1
220_1_1,20220421,1
220_1_1,20220422,1
220_1_1,20220426,1
220_1_1,20220427,1
220_1_1,20220428,1
220_1_1,20220429,1
5_2_1,20220419,1
5_2_1,20220420,1
5_2_1,20220421,1
5_2_1,20220422,1
5_2_1,20220426,1
5_2_1,20220427,1
5_2_1,20220428,1
5_2_1,20220429,1
20_2_1,20220419,1
20_2_1,20220420,1
20_2_1,20220421,1
20_2_1,20220422,1
20_2_1,20220426,1
20_2_1,20220427,1
20_2_1,20220428,1
20_2_1,20220429,1
1052_1,20220417,1
1052_1,20220418,1
1052_1,20220424,1
1052_1,20220425,1
313_1,20220421,1
313_1,20220422,1
313_1,20220428,1
313_1,20220429,1
1011_1,20220417,1
1011_1,20220418,1
1011_1,20220424,1
1011_1,20220425,1
26_4_1,20220419,1
26_4_1,20220420,1
26_4_1,20220421,1
26_4_1,20220422,1
26_4_1,20220426,1
26_4_1,20220427,1
26_4_1,20220428,1
26_4_1,20220429,1
17_1_1,20220423,1
17_1_1,20220430,1
305_2_1,20220419,1
305_2_1,20220420,1
305_2_1,20220421,1
305_2_1,20220422,1
305_2_1,20220426,1
305_2_1,20220427,1
305_2_1,20220428,1
305_2_1,20220429,1
215_1,20220417,1
215_1,20220418,1
215_1,20220424,1
215_1,20220425,1
214_1_1,20220423,1
214_1_1,20220430,1
38_2_1,20220419,1
38_2_1,20220420,1
38_2_1,20220421,1
38_2_1,20220422,1
38_2_1,20220426,1
38_2_1,20220427,1
38_2_1,20220428,1
38_2_1,20220429,1
39_3_1,20220420,1
39_3_1,20220427,1
108_1_1,20220423,1
108_1_1,20220430,1
16_1,20220417,1
16_1,20220418,1
16_1,20220424,1
16_1,20220425,1
121_1_1,20220419,1
121_1_1,20220420,1
121_1_1,20220421,1
121_1_1,20220422,1
121_1_1,20220426,1
121_1_1,20220427,1
121_1_1,20220428,1
121_1_1,20220429,1
1071_1,20220417,1
1071_1,20220418,1
1071_1,20220424,1
1071_1,20220425,1
121_1,20220419,1
121_1,20220420,1
121_1,20220421,1
121_1,20220422,1
121_1,20220426,1
121_1,20220427,1
121_1,20220428,1
121_1,20220429,1
604_1_1,20220423,1
604_1_1,20220430,1
45_1_1,20220423,1
45_1_1,20220430,1
3041_1,20220419,1
3041_1,20220420,1
3041_1,20220421,1
3041_1,20220422,1
3041_1,20220426,1
3041_1,20220427,1
3041_1,20220428,1
3041_1,20220429,1
50_1,20220423,1
50_1,20220430,1
29_2_1,20220419,1
29_2_1,20220420,1
29_2_1,20220421,1
29_2_1,20220422,1
29_2_1,20220426,1
29_2_1,20220427,1
29_2_1,20220428,1
29_2_1,20220429,1
36_1,20220417,1
36_1,20220418,1
36_1,20220424,1
36_1,20220425,1
2092_1,20220423,1
2092_1,20220430,1
2071_1,20220423,1
2071_1,20220430,1
414_1_1,20220419,1
414_1_1,20220420,1
414_1_1,20220421,1
414_1_1,20220422,1
414_1_1,20220426,1
414_1_1,20220427,1
414_1_1,20220428,1
414_1_1,20220429,1
114_2_1,20220423,1
114_2_1,20220430,1
721_1,20220423,1
721_1,20220430,1
11_3_1,20220419,1
11_3_1,20220420,1
11_3_1,20220421,1
11_3_1,20220422,1
11_3_1,20220426,1
11_3_1,20220427,1
11_3_1,20220428,1
11_3_1,20220429,1
514_1,20220419,1
514_1,20220420,1
514_1,20220421,1
514_1,20220422,1
514_1,20220426,1
514_1,20220427,1
514_1,20220428,1
514_1,20220429,1
41_2_1,20220419,1
41_2_1,20220420,1
41_2_1,20220421,1
41_2_1,20220422,1
41_2_1,20220426,1
41_2_1,20220427,1
41_2_1,20220428,1
41_2_1,20220429,1
32_1_1,20220423,1
32_1_1,20220430,1
39_1,20220417,1
39_1,20220418,1
39_1,20220424,1
39_1,20220425,1
218_1,20220417,1
218_1,20220418,1
218_1,20220424,1
218_1,20220425,1
222_1,20220419,1
222_1,20220420,1
222_1,20220421,1
222_1,20220422,1
222_1,20220426,1
222_1,20220427,1
222_1,20220428,1
222_1,20220429,1
118_4_1,20220417,1
118_4_1,20220418,1
118_4_1,20220424,1
118_4_1,20220425,1
18_1_1,20220423,1
18_1_1,20220430,1
83_1,20220419,1
83_1,20220420,1
83_1,20220421,1
83_1,20220422,1
83_1,20220426,1
83_1,20220427,1
83_1,20220428,1
83_1,20220429,1
402_1_1,20220423,1
402_1_1,20220430,1
304_2_1,20220419,1
304_2_1,20220420,1
304_2_1,20220421,1
304_2_1,20220422,1
304_2_1,20220426,1
304_2_1,20220427,1
304_2_1,20220428,1
304_2_1,20220429,1
2021_1,20220423,1
2021_1,20220430,1
110_4_1,20220417,1
110_4_1,20220418,1
110_4_1,20220424,1
110_4_1,20220425,1
33_1,20220417,1
33_1,20220418,1
33_1,20220424,1
33_1,20220425,1
114_3_1,20220419,1
114_3_1,20220420,1
114_3_1,20220421,1
114_3_1,20220422,1
114_3_1,20220426,1
114_3_1,20220427,1
114_3_1,20220428,1
114_3_1,20220429,1
21_2_1,20220419,1
21_2_1,20220420,1
21_2_1,20220421,1
21_2_1,20220422,1
21_2_1,20220426,1
21_2_1,20220427,1
21_2_1,20220428,1
21_2_1,20220429,1
306_1_1,20220423,1
306_1_1,20220430,1
115_4_1,20220417,1
115_4_1,20220418,1
115_4_1,20220424,1
115_4_1,20220425,1
30_3_1,20220419,1
30_3_1,20220420,1
30_3_1,20220421,1
30_3_1,20220422,1
30_3_1,20220426,1
30_3_1,20220427,1
30_3_1,20220428,1
30_3_1,20220429,1
111_4_1,20220417,1
111_4_1,20220418,1
111_4_1,20220424,1
111_4_1,20220425,1
312_1,20220417,1
312_1,20220423,1
312_1,20220424,1
312_1,20220430,1
503_2_1,20220419,1
503_2_1,20220420,1
503_2_1,20220421,1
503_2_1,20220422,1
503_2_1,20220426,1
503_2_1,20220427,1
503_2_1,20220428,1
503_2_1,20220429,1
229_1,20220419,1
229_1,20220420,1
229_1,20220421,1
229_1,20220422,1
229_1,20220426,1
229_1,20220427,1
229_1,20220428,1
229_1,20220429,1
28_3_1,20220419,1
28_3_1,20220420,1
28_3_1,20220421,1
28_3_1,20220422,1
28_3_1,20220426,1
28_3_1,20220427,1
28_3_1,20220428,1
28_3_1,20220429,1
82_1,20220419,1
82_1,20220420,1
82_1,20220421,1
82_1,20220422,1
82_1,20220426,1
82_1,20220427,1
82_1,20220428,1
82_1,20220429,1
218_2_1,20220419,1
218_2_1,20220420,1
218_2_1,20220421,1
218_2_1,20220422,1
218_2_1,20220426,1
218_2_1,20220427,1
218_2_1,20220428,1
218_2_1,20220429,1
22_1_1,20220423,1
22_1_1,20220430,1
1_3_1,20220419,1
1_3_1,20220420,1
1_3_1,20220421,1
1_3_1,20220422,1
1_3_1,20220426,1
1_3_1,20220427,1
1_3_1,20220428,1
1_3_1,20220429,1
78_1,20220419,1
78_1,20220420,1
78_1,20220421,1
78_1,20220422,1
78_1,20220426,1
78_1,20220427,1
78_1,20220428,1
78_1,20220429,1
22_1,20220417,1
22_1,20220418,1
22_1,20220424,1
22_1,20220425,1
46_1,20220423,1
46_1,20220430,1
205_1,20220417,1
205_1,20220418,1
205_1,20220424,1
205_1,20220425,1
46_1_1,20220419,1
46_1_1,20220420,1
46_1_1,20220421,1
46_1_1,20220422,1
46_1_1,20220426,1
46_1_1,20220427,1
46_1_1,20220428,1
46_1_1,20220429,1
2051_1,20220423,1
2051_1,20220430,1
206_1_1,20220417,1
206_1_1,20220418,1
206_1_1,20220424,1
206_1_1,20220425,1
3172_1,20220419,1
3172_1,20220420,1
3172_1,20220421,1
3172_1,20220422,1
3172_1,20220426,1
3172_1,20220427,1
3172_1,20220428,1
3172_1,20220429,1
137_1,20220419,1
137_1,20220420,1
137_1,20220421,1
137_1,20220422,1
137_1,20220426,1
137_1,20220427,1
137_1,20220428,1
137_1,20220429,1
215_2_1,20220419,1
215_2_1,20220420,1
215_2_1,20220421,1
215_2_1,20220422,1
215_2_1,20220426,1
215_2_1,20220427,1
215_2_1,20220428,1
215_2_1,20220429,1
306_1,20220417,1
306_1,20220418,1
306_1,20220424,1
306_1,20220425,1
216_1_1,20220423,1
216_1_1,20220430,1
505_2_1,20220419,1
505_2_1,20220420,1
505_2_1,20220421,1
505_2_1,20220422,1
505_2_1,20220426,1
505_2_1,20220427,1
505_2_1,20220428,1
505_2_1,20220429,1
419_1,20220423,1
419_1,20220430,1
206_4_1,20220423,1
206_4_1,20220430,1
204_1,20220417,1
204_1,20220418,1
204_1,20220424,1
204_1,20220425,1
413_1_1,20220419,1
413_1_1,20220420,1
413_1_1,20220421,1
413_1_1,20220422,1
413_1_1,20220426,1
413_1_1,20220427,1
413_1_1,20220428,1
413_1_1,20220429,1
203_1_1,20220417,1
203_1_1,20220418,1
203_1_1,20220424,1
203_1_1,20220425,1
203_3_1,20220419,1
203_3_1,20220420,1
203_3_1,20220421,1
203_3_1,20220422,1
203_3_1,20220426,1
203_3_1,20220427,1
203_3_1,20220428,1
203_3_1,20220429,1
603_2_1,20220419,1
603_2_1,20220420,1
603_2_1,20220421,1
603_2_1,20220422,1
603_2_1,20220426,1
603_2_1,20220427,1
603_2_1,20220428,1
603_2_1,20220429,1
402_1,20220417,1
402_1,20220418,1
402_1,20220424,1
402_1,20220425,1
106_3_1,20220417,1
106_3_1,20220418,1
106_3_1,20220424,1
106_3_1,20220425,1
518_1,20220419,1
518_1,20220420,1
518_1,20220421,1
518_1,20220422,1
518_1,20220426,1
518_1,20220427,1
518_1,20220428,1
518_1,20220429,1
210_3_1,20220419,1
210_3_1,20220420,1
210_3_1,20220421,1
210_3_1,20220422,1
210_3_1,20220426,1
210_3_1,20220427,1
210_3_1,20220428,1
210_3_1,20220429,1
20_1_1,20220423,1
20_1_1,20220430,1
2082_1,20220423,1
2082_1,20220430,1
410_1_1,20220419,1
410_1_1,20220420,1
410_1_1,20220421,1
410_1_1,20220422,1
410_1_1,20220426,1
410_1_1,20220427,1
410_1_1,20220428,1
410_1_1,20220429,1
9_3_1,20220419,1
9_3_1,20220420,1
9_3_1,20220421,1
9_3_1,20220422,1
9_3_1,20220426,1
9_3_1,20220427,1
9_3_1,20220428,1
9_3_1,20220429,1
35_3_1,20220419,1
35_3_1,20220420,1
35_3_1,20220421,1
35_3_1,20220422,1
35_3_1,20220426,1
35_3_1,20220427,1
35_3_1,20220428,1
35_3_1,20220429,1
206_3_1,20220419,1
206_3_1,20220420,1
206_3_1,20220421,1
206_3_1,20220422,1
206_3_1,20220426,1
206_3_1,20220427,1
206_3_1,20220428,1
206_3_1,20220429,1
39_1_1,20220423,1
39_1_1,20220430,1
6_1,20220417,1
6_1,20220418,1
6_1,20220424,1
6_1,20220425,1
129_1,20220419,1
129_1,20220420,1
129_1,20220421,1
129_1,20220422,1
129_1,20220426,1
129_1,20220427,1
129_1,20220428,1
129_1,20220429,1
116_4_1,20220417,1
116_4_1,20220418,1
116_4_1,20220424,1
116_4_1,20220425,1
408_1_1,20220423,1
408_1_1,20220430,1
111_5_1,20220418,1
111_5_1,20220425,1
108_3_1,20220417,1
108_3_1,20220418,1
108_3_1,20220424,1
108_3_1,20220425,1
13_4_1,20220419,1
13_4_1,20220420,1
13_4_1,20220421,1
13_4_1,20220422,1
13_4_1,20220426,1
13_4_1,20220427,1
13_4_1,20220428,1
13_4_1,20220429,1
231_1,20220419,1
231_1,20220420,1
231_1,20220421,1
231_1,20220422,1
231_1,20220426,1
231_1,20220427,1
231_1,20220428,1
231_1,20220429,1
310_1,20220424,1
407_1,20220417,1
407_1,20220418,1
407_1,20220424,1
407_1,20220425,1
14_1_1,20220423,1
14_1_1,20220430,1
39_2_1,20220419,1
39_2_1,20220420,1
39_2_1,20220421,1
39_2_1,20220422,1
39_2_1,20220426,1
39_2_1,20220427,1
39_2_1,20220428,1
39_2_1,20220429,1
311_1,20220423,1
311_1,20220430,1
2102_1,20220423,1
2102_1,20220430,1
29_1,20220417,1
29_1,20220418,1
29_1,20220424,1
29_1,20220425,1
5_3_1,20220419,1
5_3_1,20220420,1
5_3_1,20220421,1
5_3_1,20220422,1
5_3_1,20220426,1
5_3_1,20220427,1
5_3_1,20220428,1
5_3_1,20220429,1
204_4_1,20220423,1
204_4_1,20220430,1
602_1,20220417,1
602_1,20220424,1
407_2_1,20220419,1
407_2_1,20220420,1
407_2_1,20220421,1
407_2_1,20220422,1
407_2_1,20220426,1
407_2_1,20220427,1
407_2_1,20220428,1
407_2_1,20220429,1
601_1_1,20220423,1
601_1_1,20220430,1
7_2_1,20220419,1
7_2_1,20220420,1
7_2_1,20220421,1
7_2_1,20220422,1
7_2_1,20220426,1
7_2_1,20220427,1
7_2_1,20220428,1
7_2_1,20220429,1
707_1,20220423,1
707_1,20220430,1
54_1,20220419,1
54_1,20220420,1
54_1,20220421,1
54_1,20220422,1
54_1,20220426,1
54_1,20220427,1
54_1,20220428,1
54_1,20220429,1
312_3_1,20220419,1
312_3_1,20220420,1
312_3_1,20220426,1
312_3_1,20220427,1
112_1_1,20220423,1
112_1_1,20220430,1
309_1,20220417,1
309_1,20220418,1
309_1,20220424,1
309_1,20220425,1
14_2_1,20220419,1
14_2_1,20220420,1
14_2_1,20220421,1
14_2_1,20220422,1
14_2_1,20220426,1
14_2_1,20220427,1
14_2_1,20220428,1
14_2_1,20220429,1
105_2_1,20220419,1
105_2_1,20220420,1
105_2_1,20220421,1
105_2_1,20220422,1
105_2_1,20220426,1
105_2_1,20220427,1
105_2_1,20220428,1
105_2_1,20220429,1
42_1_1,20220423,1
42_1_1,20220430,1
19_3_1,20220419,1
19_3_1,20220420,1
19_3_1,20220421,1
19_3_1,20220422,1
19_3_1,20220426,1
19_3_1,20220427,1
19_3_1,20220428,1
19_3_1,20220429,1
3151_1,20220419,1
3151_1,20220420,1
3151_1,20220421,1
3151_1,20220422,1
3151_1,20220426,1
3151_1,20220427,1
3151_1,20220428,1
3151_1,20220429,1
201_2_1,20220423,1
201_2_1,20220430,1
3221_1,20220419,1
3221_1,20220420,1
3221_1,20220421,1
3221_1,20220422,1
3221_1,20220426,1
3221_1,20220427,1
3221_1,20220428,1
3221_1,20220429,1
109_3_1,20220417,1
109_3_1,20220418,1
109_3_1,20220424,1
109_3_1,20220425,1
233_1,20220419,1
233_1,20220420,1
233_1,20220421,1
233_1,20220422,1
233_1,20220426,1
233_1,20220427,1
233_1,20220428,1
233_1,20220429,1
113_1_1,20220423,1
113_1_1,20220430,1
411_1_1,20220419,1
411_1_1,20220420,1
411_1_1,20220421,1
411_1_1,20220422,1
411_1_1,20220426,1
411_1_1,20220427,1
411_1_1,20220428,1
411_1_1,20220429,1
51_1,20220419,1
51_1,20220420,1
51_1,20220421,1
51_1,20220422,1
51_1,20220426,1
51_1,20220427,1
51_1,20220428,1
51_1,20220429,1
110_3_1,20220419,1
110_3_1,20220420,1
110_3_1,20220421,1
110_3_1,20220422,1
110_3_1,20220426,1
110_3_1,20220427,1
110_3_1,20220428,1
110_3_1,20220429,1
421_1,20220419,1
421_1,20220420,1
421_1,20220421,1
421_1,20220422,1
421_1,20220426,1
421_1,20220427,1
421_1,20220428,1
421_1,20220429,1
2012_1,20220423,1
2012_1,20220430,1
Rail SaSu+Hol_1,20220417,1
Rail SaSu+Hol_1,20220418,1
Rail SaSu+Hol_1,20220423,1
Rail SaSu+Hol_1,20220424,1
Rail SaSu+Hol_1,20220425,1
Rail SaSu+Hol_1,20220430,1
504_1_1,20220423,1
504_1_1,20220430,1
702_1_1,20220419,1
702_1_1,20220420,1
702_1_1,20220421,1
702_1_1,20220422,1
702_1_1,20220426,1
702_1_1,20220427,1
702_1_1,20220428,1
702_1_1,20220429,1
76_1,20220419,1
76_1,20220420,1
76_1,20220421,1
76_1,20220422,1
76_1,20220426,1
76_1,20220427,1
76_1,20220428,1
76_1,20220429,1
410_1,20220423,1
410_1,20220430,1
603_1,20220417,1
603_1,20220418,1
603_1,20220424,1
603_1,20220425,1
113_3_1,20220419,1
113_3_1,20220420,1
113_3_1,20220421,1
113_3_1,20220422,1
113_3_1,20220426,1
113_3_1,20220427,1
113_3_1,20220428,1
113_3_1,20220429,1
221_1_1,20220419,1
221_1_1,20220420,1
221_1_1,20220421,1
221_1_1,20220422,1
221_1_1,20220426,1
221_1_1,20220427,1
221_1_1,20220428,1
221_1_1,20220429,1
2022_1,20220423,1
2022_1,20220430,1
3022_1,20220419,1
3022_1,20220420,1
3022_1,20220421,1
3022_1,20220422,1
3022_1,20220426,1
3022_1,20220427,1
3022_1,20220428,1
3022_1,20220429,1
1001_1_1,20220423,1
1001_1_1,20220430,1
1031_1,20220417,1
1031_1,20220418,1
1031_1,20220424,1
1031_1,20220425,1
3032_1,20220419,1
3032_1,20220420,1
3032_1,20220421,1
3032_1,20220422,1
3032_1,20220426,1
3032_1,20220427,1
3032_1,20220428,1
3032_1,20220429,1
201_5_1,20220419,1
201_5_1,20220420,1
201_5_1,20220421,1
201_5_1,20220422,1
201_5_1,20220426,1
201_5_1,20220427,1
201_5_1,20220428,1
201_5_1,20220429,1
205_1_1,20220417,1
205_1_1,20220418,1
205_1_1,20220424,1
205_1_1,20220425,1
101_1,20220417,1
101_1,20220418,1
101_1,20220424,1
101_1,20220425,1
37_3_1,20220419,1
37_3_1,20220420,1
37_3_1,20220421,1
37_3_1,20220422,1
37_3_1,20220426,1
37_3_1,20220427,1
37_3_1,20220428,1
37_3_1,20220429,1
312_2_1,20220421,1
312_2_1,20220422,1
312_2_1,20220428,1
312_2_1,20220429,1
28_2_1,20220419,1
28_2_1,20220420,1
28_2_1,20220421,1
28_2_1,20220422,1
28_2_1,20220426,1
28_2_1,20220427,1
28_2_1,20220428,1
28_2_1,20220429,1
3123_1,20220419,1
3123_1,20220420,1
3123_1,20220421,1
3123_1,20220422,1
3123_1,20220426,1
3123_1,20220427,1
3123_1,20220428,1
3123_1,20220429,1
Rail Sa_1,20220423,1
Rail Sa_1,20220430,1
406_3_1,20220419,1
406_3_1,20220420,1
406_3_1,20220421,1
406_3_1,20220426,1
406_3_1,20220427,1
406_3_1,20220428,1
3371_1,20220419,1
3371_1,20220420,1
3371_1,20220421,1
3371_1,20220422,1
3371_1,20220426,1
3371_1,20220427,1
3371_1,20220428,1
3371_1,20220429,1
19_2_1,20220419,1
19_2_1,20220420,1
19_2_1,20220421,1
19_2_1,20220422,1
19_2_1,20220426,1
19_2_1,20220427,1
19_2_1,20220428,1
19_2_1,20220429,1
405_1_1,20220423,1
405_1_1,20220430,1
706_1,20220423,1
706_1,20220430,1
419_1_1,20220419,1
419_1_1,20220420,1
419_1_1,20220421,1
419_1_1,20220422,1
419_1_1,20220426,1
419_1_1,20220427,1
419_1_1,20220428,1
419_1_1,20220429,1
605_1_1,20220419,1
605_1_1,20220420,1
605_1_1,20220421,1
605_1_1,20220422,1
605_1_1,20220426,1
605_1_1,20220427,1
605_1_1,20220428,1
605_1_1,20220429,1
508_1_1,20220419,1
508_1_1,20220420,1
508_1_1,20220421,1
508_1_1,20220422,1
508_1_1,20220426,1
508_1_1,20220427,1
508_1_1,20220428,1
508_1_1,20220429,1
501_3_1,20220418,1
501_3_1,20220425,1
1012_1,20220417,1
1012_1,20220418,1
1012_1,20220424,1
1012_1,20220425,1
140_1,20220419,1
140_1,20220420,1
140_1,20220421,1
140_1,20220422,1
140_1,20220426,1
140_1,20220427,1
140_1,20220428,1
140_1,20220429,1
104_2_1,20220419,1
104_2_1,20220420,1
104_2_1,20220421,1
104_2_1,20220422,1
104_2_1,20220426,1
104_2_1,20220427,1
104_2_1,20220428,1
104_2_1,20220429,1
3141_1,20220419,1
3141_1,20220420,1
3141_1,20220421,1
3141_1,20220422,1
3141_1,20220426,1
3141_1,20220427,1
3141_1,20220428,1
3141_1,20220429,1
509_1_1,20220419,1
509_1_1,20220420,1
509_1_1,20220421,1
509_1_1,20220422,1
509_1_1,20220426,1
509_1_1,20220427,1
509_1_1,20220428,1
509_1_1,20220429,1
40_1_1,20220423,1
40_1_1,20220430,1
16_3_1,20220419,1
16_3_1,20220420,1
16_3_1,20220421,1
16_3_1,20220422,1
16_3_1,20220426,1
16_3_1,20220427,1
16_3_1,20220428,1
16_3_1,20220429,1
108_1,20220417,1
108_1,20220418,1
108_1,20220424,1
108_1,20220425,1
3201_1,20220419,1
3201_1,20220420,1
3201_1,20220421,1
3201_1,20220422,1
3201_1,20220426,1
3201_1,20220427,1
3201_1,20220428,1
3201_1,20220429,1
3_1_1,20220423,1
3_1_1,20220430,1
719_1,20220423,1
719_1,20220430,1
714_1,20220423,1
714_1,20220430,1
212_2_1,20220419,1
212_2_1,20220420,1
212_2_1,20220421,1
212_2_1,20220422,1
212_2_1,20220426,1
212_2_1,20220427,1
212_2_1,20220428,1
212_2_1,20220429,1
210_1,20220419,1
210_1,20220420,1
210_1,20220421,1
210_1,20220422,1
210_1,20220426,1
210_1,20220427,1
210_1,20220428,1
210_1,20220429,1
512_1,20220423,1
512_1,20220430,1
401_1_1,20220423,1
401_1_1,20220430,1
9_2_1,20220419,1
9_2_1,20220420,1
9_2_1,20220421,1
9_2_1,20220422,1
9_2_1,20220426,1
9_2_1,20220427,1
9_2_1,20220428,1
9_2_1,20220429,1
73_1,20220419,1
73_1,20220420,1
73_1,20220421,1
73_1,20220422,1
73_1,20220426,1
73_1,20220427,1
73_1,20220428,1
73_1,20220429,1
602_1_1,20220423,1
602_1_1,20220430,1
36_1_1,20220423,1
36_1_1,20220430,1
415_1_1,20220423,1
415_1_1,20220430,1
105_3_1,20220417,1
105_3_1,20220418,1
105_3_1,20220424,1
105_3_1,20220425,1
203_2_1,20220423,1
203_2_1,20220430,1
203_1,20220417,1
203_1,20220418,1
203_1,20220424,1
203_1,20220425,1
204_1_1,20220417,1
204_1_1,20220418,1
204_1_1,20220424,1
204_1_1,20220425,1
123_1,20220419,1
123_1,20220420,1
123_1,20220421,1
123_1,20220422,1
123_1,20220426,1
123_1,20220427,1
123_1,20220428,1
123_1,20220429,1
317_1_1,20220419,1
317_1_1,20220420,1
317_1_1,20220426,1
317_1_1,20220427,1
24_1_1,20220423,1
24_1_1,20220430,1
16_1_1,20220423,1
16_1_1,20220430,1
3062_1,20220419,1
3062_1,20220420,1
3062_1,20220421,1
3062_1,20220422,1
3062_1,20220426,1
3062_1,20220427,1
3062_1,20220428,1
3062_1,20220429,1
1042_1,20220417,1
1042_1,20220418,1
1042_1,20220424,1
1042_1,20220425,1
30_2_1,20220419,1
30_2_1,20220420,1
30_2_1,20220421,1
30_2_1,20220422,1
30_2_1,20220426,1
30_2_1,20220427,1
30_2_1,20220428,1
30_2_1,20220429,1
Rail Sa-XSun_1,20220423,1
Rail Sa-XSun_1,20220430,1
422_1,20220419,1
422_1,20220420,1
422_1,20220421,1
422_1,20220422,1
422_1,20220426,1
422_1,20220427,1
422_1,20220428,1
422_1,20220429,1
207_1,20220419,1
207_1,20220420,1
207_1,20220421,1
207_1,20220422,1
207_1,20220426,1
207_1,20220427,1
207_1,20220428,1
207_1,20220429,1
117_4_1,20220417,1
117_4_1,20220418,1
117_4_1,20220424,1
117_4_1,20220425,1
130_1,20220419,1
130_1,20220420,1
130_1,20220421,1
130_1,20220422,1
130_1,20220426,1
130_1,20220427,1
130_1,20220428,1
130_1,20220429,1
