route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,etm_id
1300,602_8,130__1__154__TZM__602__8__602__8,,1,,[@364.0.17527495@]1,,2,154
10,115,1__0__799__TZM__115__115,,0,,[@364.0.17528045@]12,,2,799
10,106_6,1__1__458__TZM__106__6__106__6,,1,,[@364.0.17528045@]1,,2,458
2800,1101,280__0__701__UZM__1101__1101,,0,,[@6.0.7180610@]1,,2,701
130,59,13__0__125__NBM__59__59,,0,,[@364.0.23227081@]2,,2,125
2620,1112_1,262__0__707__UZM__1112__1__1112__1,,0,,[@366.0.28965575@]1,,2,707
20,8,2__1__762__NBM__8__8,,1,,[@364.0.23226994@]10,,2,762
330,120,33__1__106__NBM__120__120,,1,,[@364.0.23225734@]3,,2,106
180,5_1,18__1__406__NBM__5__1__5__1,,1,,[@364.0.23225663@]1,,2,406
300,57,30x__0__119__NBM__57__57,xTM=Operates non-stop between stops 5516/Courtenay Place - Stop C and 6080/Miramar Avenue at Tauhinu Road. Passengers may board and alight at any bus stop elsewhere along the route,0,,[@360.0.6960739@]1,,2,119
70,108_4,7__1__404__TZM__108__4__108__4,,1,,[@364.0.17528115@]1,,2,404
70,109_6,7__0__476__TZM__109__6__109__6,,0,,[@364.0.17528115@]2,,2,476
9,CCL Su+Hol-Xmas,CCL__0__10390__WCCL__CCL_Su+Hol-Xmas,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10390
7,7041_1,AX__1__622__MNM__7041__1__7041__1,,1,,[@366.0.7673003@]2,,2,622
10,109_4,1__1__520__TZM__109__4__109__4,,1,,[@364.0.17528045@]3,,2,520
2,Rail SaSu+Hol,KPL__1__6427__RAIL__Rail_SaSu+Hol,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6427
7,6021,AX__0__135__MNM__6021__6021,,0,,[@366.0.7673003@]1,,2,135
9,CCL Sa,CCL__0__10579__WCCL__CCL_Sa,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10579
10,202_7,1__1__468__TZM__202__7__202__7,,1,,[@364.0.17528045@]3,,2,468
1200,409_5,120__0__105__TZM__409__5__409__5,,0,,[@364.0.17527449@]1,,2,105
2620,16_4,262__0__149__UZM__16__4__16__4,,0,,[@366.0.28965575@]1,,2,149
120,32_1,12__1__424__NBM__32__1__32__1,,1,,[@364.0.23227021@]1,,2,424
20,1_1,2__0__483__NBM__1__1__1__1,,0,,[@364.0.23226994@]5,,2,483
7,7091,AX__0__677__MNM__7091__7091,,0,,[@366.0.7673003@]1,,2,677
7,7061,AX__1__642__MNM__7061__7061,,1,,[@366.0.7673003@]2,,2,642
200,15_1,20__1__408__NBM__15__1__15__1,,1,,[@360.0.6960769@]2,,2,408
1100,501_5,110__0__713__TZM__501__5__501__5,,0,,[@356.0.42935074@]3,,2,713
1120,502_5,112__1__408__TZM__502__5__502__5,,1,,[@6.0.22024228@]1,,2,408
4,Rail 2 MTuWTuF-XHol BRT Train Xmas,WRL__0__1602__RAIL__Rail_2_MTuWTuF-XHol_BRT_Train_Xmas,,0,,[@356.0.69433816@]WRL:841#24640#24650,,2,1602
120,3_4,12__1__700__NBM__3__4__3__4,,1,,[@364.0.23227021@]1,,2,700
20,24,2__1__856__NBM__24__24,,1,,[@364.0.23226994@]2,,2,856
20,2_2,2__0__411__NBM__2__2__2__2,,0,,[@364.0.23226994@]5,,2,411
200,43,20__1__724__NBM__43__43,,1,,[@360.0.6960769@]2,,2,724
2,Rail SaSu+Hol,KPL__0__6434__RAIL__Rail_SaSu+Hol,,0,,[@6.0.20608271@]KPL:815#24440#24452,,2,6434
2,Rail MTuWThF-XHol,KPL__1__6329__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608271@]KPL:808#24393#24405,,2,6329
6,Rail MTuWThF-XHol,JVL__0__9262__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9262
120,6_3,12__0__403__NBM__6__3__6__3,,0,,[@364.0.23227021@]2,,2,403
1300,414_3,130__0__413__TZM__414__3__414__3,,0,,[@364.0.17527495@]3,,2,413
2,Rail MTuWThF-XHol,KPL__1__8205__RAIL__Rail_MTuWThF-XHol,C=Cycles are excluded from this service,1,,[@6.0.20608271@]KPL:811#24426#24431,,2,8205
70,220_4,7__1__496__TZM__220__4__220__4,,1,,[@364.0.17528115@]1,,2,496
2600,2_3,260__1__136__UZM__2__3__2__3,,1,,[@366.0.28965553@]1,,2,136
1300,408_6,130__1__174__TZM__408__6__408__6,,1,,[@364.0.17527495@]1,,2,174
1300,417_3,130__1__468__TZM__417__3__417__3,,1,,[@364.0.17527495@]1,,2,468
7,7071,AX__0__639__MNM__7071__7071,,0,,[@366.0.7673003@]1,,2,639
30,21_2,3__1__430__NBM__21__2__21__2,,1,,[@360.0.6959122@]4,,2,430
1600,603_5,160__0__417__TZM__603__5__603__5,,0,,[@356.0.42935312@]5,,2,417
2040,801_7,204__1__160__TZM__801__7__801__7,,1,,[@6.0.22551316@]204:599#19378#19389,,2,160
601,3111,60e__1__102__MNM__3111__3111,,1,,[@356.0.29339899@]1,,2,102
6,Rail Sa,JVL__0__9352__RAIL__Rail_Sa,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9352
9,CCL MTuWThF-XHol,CCL__1__10659__WCCL__CCL_MTuWThF-XHol,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10659
2260,310_6,226__0__439__TZM__310__6__310__6,,0,,[@356.0.45924848@]6,,2,439
2800,1103,280__0__711__UZM__1103__1103,,0,,[@6.0.7180610@]1,,2,711
1210,424_2,121__0__135__TZM__424__2__424__2,,0,,[@356.0.42934812@]1,,2,135
20,8_2,2__1__508__NBM__8__2__8__2,,1,,[@364.0.23226994@]10,,2,508
2810,29_3,281__0__103__UZM__29__3__29__3,,0,,[@364.0.10228169@]1,,2,103
2040,801_12,204__1__158__TZM__801__12__801__12,,1,,[@6.0.22551316@]204:599#19378#19389,,2,158
2,Rail F-XHol,KPL__1__6349__RAIL__Rail_F-XHol,F=Friday only,1,,[@6.0.20608271@]KPL:808#24393#24405,,2,6349
9,CCL Sa,CCL__1__10674__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10674
2610,4_4,261__1__122__UZM__4__4__4__4,,1,,[@366.0.28965564@]2,,2,122
7,8051,AX__1__812__MNM__8051__8051,,1,,[@366.0.7673003@]2,,2,812
270,107_5,27__1__404__TZM__107__5__107__5,,1,,[@360.0.75333692@]1,,2,404
220,7_3,22__0__439__NBM__7__3__7__3,,0,,[@364.0.23227132@]6,,2,439
270,201_7,27__1__722__TZM__201__7__201__7,,1,,[@360.0.75333692@]1,,2,722
10,205_7,1__1__422__TZM__205__7__205__7,,1,,[@364.0.17528045@]1,,2,422
180,7_3,18__1__400__NBM__7__3__7__3,,1,,[@364.0.23225663@]1,,2,400
10,208_5,1__1__450__TZM__208__5__208__5,,1,,[@364.0.17528045@]1,,2,450
200,43,20__1__718__NBM__43__43,,1,,[@360.0.6960769@]2,,2,718
2900,1150,290__0__701__UZM__1150__1150,,0,,[@364.0.36724235@]2,,2,701
570,3193,57__0__107__MNM__3193__3193,,0,,[@360.0.6959404@]2,,2,107
10,210_5,1__0__465__TZM__210__5__210__5,,0,,[@364.0.17528045@]10,,2,465
250,207_11,25__0__452__TZM__207__11__207__11,,0,,[@6.0.22281071@]1,,2,452
6,Rail Sa,JVL__0__9326__RAIL__Rail_Sa,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9326
1100,507_4,110__0__161__TZM__507__4__507__4,,0,,[@356.0.42935074@]4,,2,161
2200,310_6,220__0__451__TZM__310__6__310__6,,0,,[@356.0.45924825@]3,,2,451
10,208_7,1__0__491__TZM__208__7__208__7,,0,,[@364.0.17528045@]7,,2,491
1200,407_6,120__0__101__TZM__407__6__407__6,F=Operates Fridays only,0,,[@364.0.17527449@]1,,2,101
2,Rail SaSu+Hol,KPL__1__6439__RAIL__Rail_SaSu+Hol,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6439
1300,433_2,130__1__106__TZM__433__2__433__2,,1,,[@364.0.17527495@]1,,2,106
290,105_5,29__1__426__TZM__105__5__105__5,,1,,[@364.0.17529751@]1,,2,426
30,205_1,3__0__445__NBM__205__1__205__1,,0,,[@360.0.6959122@]3,,2,445
1100,504_4,110__1__726__TZM__504__4__504__4,,1,,[@356.0.42935074@]81537888,,2,726
2260,308_6,226__0__405__TZM__308__6__308__6,,0,,[@356.0.45924848@]5,,2,405
2610,48_4,261__0__111__UZM__48__4__48__4,,0,,[@366.0.28965564@]1,,2,111
2360,306_10,236__0__413__TZM__306__10__306__10,,0,,[@356.0.45924880@]236:670#21452#21487,,2,413
210,7_1,21__1__416__NBM__7__1__7__1,,1,,[@364.0.23227109@]1,,2,416
260,117_7,26__0__107__TZM__117__7__117__7,,0,,[@364.0.17529715@]1,,2,107
7,8031_1,AX__1__828__MNM__8031__1__8031__1,,1,,[@366.0.7673003@]2,,2,828
1600,604_5,160__1__130__TZM__604__5__604__5,,1,,[@356.0.42935312@]160:542#17618#17664,,2,130
7,6092,AX__0__177__MNM__6092__6092,,0,,[@366.0.7673003@]1,,2,177
1200,407_7,120__1__184__TZM__407__7__407__7,,1,,[@364.0.17527449@]2,,2,184
2100,312_8,210__0__421__TZM__312__8__312__8,,0,,[@356.0.45924814@]2,,2,421
560,3121,56__1__110__MNM__3121__3121,,1,,[@360.0.6959393@]56:357#11972#12006,,2,110
120,27,12__0__703__NBM__27__27,,0,,[@364.0.23227021@]2,,2,703
210,5_2,21__1__428__NBM__5__2__5__2,,1,,[@364.0.23227109@]1,,2,428
2610,1_4,261__1__136__UZM__1__4__1__4,,1,,[@366.0.28965564@]2,,2,136
2200,301_10,220__1__426__TZM__301__10__301__10,,1,,[@356.0.45924825@]5,,2,426
121,207,12e__0__109__NBM__207__207,,0,,[@364.0.23227040@]2,,2,109
1300,501_9,130__0__707__TZM__501__9__501__9,,0,,[@364.0.17527495@]3,,2,707
2000,701,200__1__110__TZM__701__701,,1,,[@356.0.69435742@]2,,2,110
6,Rail XmasWeek 5-6Jan,JVL__1__9323__RAIL__Rail_XmasWeek_5-6Jan,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9323
520,2111,52__0__415__MNM__2111__2111,,0,,[@360.0.6959370@]2,,2,415
1300,427_1,130__1__162__TZM__427__1__427__1,,1,,[@364.0.17527495@]1,,2,162
2620,1115_1,262__1__720__UZM__1115__1__1115__1,,1,,[@366.0.28965575@]2,,2,720
2100,312_8,210__1__426__TZM__312__8__312__8,,1,,[@356.0.45924814@]1,,2,426
2200,309_6,220__1__437__TZM__309__6__309__6,,1,,[@356.0.45924825@]2,,2,437
200,36_1,20__0__429__NBM__36__1__36__1,,0,,[@360.0.6960769@]1,,2,429
1300,402_6,130__0__411__TZM__402__6__402__6,,0,,[@364.0.17527495@]3,,2,411
270,107_5,27__1__402__TZM__107__5__107__5,,1,,[@360.0.75333692@]1,,2,402
5,Rail SaSu+Hol,HVL__1__3841__RAIL__Rail_SaSu+Hol,,1,,[@6.0.20608367@]HVL:783#24101#24116,,2,3841
170,106,17__1__722__TZM__106__106,,1,,[@364.0.17529728@]1,,2,722
140,241,14__0__455__NBM__241__241,,0,,[@364.0.23225636@]2,,2,455
2200,303_8,220__1__409__TZM__303__8__303__8,,1,,[@356.0.45924825@]2,,2,409
120,6_1,12__0__403__NBM__6__1__6__1,,0,,[@364.0.23227021@]2,,2,403
520,2052,52__1__422__MNM__2052__2052,,1,,[@360.0.6959370@]52:307#10264#10319,,2,422
1300,411_3,130__0__427__TZM__411__3__411__3,,0,,[@364.0.17527495@]3,,2,427
7,7042,AX__0__675__MNM__7042__7042,,0,,[@366.0.7673003@]1,,2,675
70,108_6,7__1__507__TZM__108__6__108__6,,1,,[@364.0.17528115@]1,,2,507
30,15,3__0__701__NBM__15__15,,0,,[@360.0.6959122@]3,,2,701
9,CCL Su+Hol-Xmas,CCL__0__10510__WCCL__CCL_Su+Hol-Xmas,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10510
210,35_1,21__1__418__NBM__35__1__35__1,,1,,[@364.0.23227109@]1,,2,418
290,206_9,29__0__413__TZM__206__9__206__9,,0,,[@364.0.17529751@]2,,2,413
1600,608_1,160__0__157__TZM__608__1__608__1,,0,,[@356.0.42935312@]4,,2,157
10,218_1,1__0__485__TZM__218__1__218__1,,0,,[@364.0.17528045@]12,,2,485
10,204_9,1__1__442__TZM__204__9__204__9,,1,,[@364.0.17528045@]1,,2,442
290,217_2,29__1__428__TZM__217__2__217__2,,1,,[@364.0.17529751@]1,,2,428
10,115_7,1__1__484__TZM__115__7__115__7,,1,,[@364.0.17528045@]3,,2,484
1200,418_3,120__0__115__TZM__418__3__418__3,,0,,[@364.0.17527449@]1,,2,115
70,114_1,7__1__712__TZM__114__1__114__1,,1,,[@364.0.17528115@]1,,2,712
20,32_2,2__1__580__NBM__32__2__32__2,,1,,[@364.0.23226994@]10,,2,580
1200,418_2,120__0__415__TZM__418__2__418__2,,0,,[@364.0.17527449@]1,,2,415
520,2062,52__1__452__MNM__2062__2062,,1,,[@360.0.6959370@]52:307#10264#10319,,2,452
20,34_2,2__1__475__NBM__34__2__34__2,,1,,[@364.0.23226994@]10,,2,475
2500,7_2,250__0__105__UZM__7__2__7__2,vJ=Travels via Jeep Road,0,,[@366.0.28965531@]4,,2,105
290,217_2,29__1__412__TZM__217__2__217__2,,1,,[@364.0.17529751@]1,,2,412
230,220_4,23__1__422__TZM__220__4__220__4,,1,,[@364.0.17529510@]1,,2,422
1120,502_5,112__1__416__TZM__502__5__502__5,,1,,[@6.0.22024228@]1,,2,416
7,6051,AX__0__153__MNM__6051__6051,,0,,[@366.0.7673003@]1,,2,153
10,103_5,1__0__435__TZM__103__5__103__5,,0,,[@364.0.17528045@]7,,2,435
5,Rail MTuWThF-XHol,HVL__1__3611__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608367@]HVL:783#24101#24116,,2,3611
10,103,1__1__728__TZM__103__103,,1,,[@364.0.17528045@]1,,2,728
1300,427_1,130__0__199__TZM__427__1__427__1,,0,,[@364.0.17527495@]3,,2,199
270,101_4,27__0__433__TZM__101__4__101__4,,0,,[@360.0.75333692@]2,,2,433
2200,306_5,220__1__720__TZM__306__5__306__5,,1,,[@356.0.45924825@]2,,2,720
7,7082,AX__0__699__MNM__7082__7082,,0,,[@366.0.7673003@]1,,2,699
2,Rail MTuWThF-XHol,KPL__0__6364__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608271@]KPL:820#24487#24499,,2,6364
9,CCL Su+Hol-Xmas,CCL__0__10558__WCCL__CCL_Su+Hol-Xmas,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10558
2200,303_10,220__0__753__TZM__303__10__303__10,,0,,[@356.0.45924825@]3,,2,753
2100,311_8,210__1__410__TZM__311__8__311__8,,1,,[@356.0.45924814@]1,,2,410
520,3052,52__1__150__MNM__3052__3052,,1,,[@360.0.6959370@]52:307#10264#10319,,2,150
230,109_4,23__0__431__TZM__109__4__109__4,,0,,[@364.0.17529510@]2,,2,431
2800,7702,280__0__413__UZM__7702__7702,,0,,[@6.0.7180610@]1,,2,413
1120,514_2,112__1__128__TZM__514__2__514__2,,1,,[@6.0.22024228@]1,,2,128
20,2,2__0__787__NBM__2__2,,0,,[@364.0.23226994@]5,,2,787
20,7,2__0__821__NBM__7__7,,0,,[@364.0.23226994@]1,,2,821
1200,408_5,120__1__406__TZM__408__5__408__5,,1,,[@364.0.17527449@]2,,2,406
20,41_1,2__0__467__NBM__41__1__41__1,,0,,[@364.0.23226994@]5,,2,467
520,3331,52__0__109__MNM__3331__3331,,0,,[@360.0.6959370@]2,,2,109
6,Rail MTuWThF-XHol,JVL__1__9227__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9227
7,6043,AX__1__204__MNM__6043__6043,,1,,[@366.0.7673003@]2,,2,204
2260,302_6,226__0__435__TZM__302__6__302__6,,0,,[@356.0.45924848@]6,,2,435
20,9_1,2__0__479__NBM__9__1__9__1,,0,,[@364.0.23226994@]5,,2,479
70,218_2,7__1__430__TZM__218__2__218__2,,1,,[@364.0.17528115@]1,,2,430
220,30_1,22__1__436__NBM__30__1__30__1,,1,,[@364.0.23227132@]5,,2,436
9900,104_6,HX__0__100__TZM__104__6__104__6,xTR=Travels direct via Quays to Wellington Regional Hospital. Operates non-stop from Jervois Quay,0,,[@364.0.18512585@]1,,2,100
20,28_2,2__1__576__NBM__28__2__28__2,,1,,[@364.0.23226994@]10,,2,576
2300,307_5,230__1__706__TZM__307__5__307__5,,1,,[@356.0.45924869@]230:656#21228#21251,,2,706
210,20_2,21__0__407__NBM__20__2__20__2,,0,,[@364.0.23227109@]2,,2,407
7,7041_1,AX__0__625__MNM__7041__1__7041__1,,0,,[@366.0.7673003@]1,,2,625
210,20_2,21__0__411__NBM__20__2__20__2,,0,,[@364.0.23227109@]2,,2,411
2,Rail XmasWeek 5-6Jan,KPL__1__6461__RAIL__Rail_XmasWeek_5-6Jan,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6461
1300,427_1,130__1__150__TZM__427__1__427__1,,1,,[@364.0.17527495@]1,,2,150
140,11_3,14__1__446__NBM__11__3__11__3,,1,,[@364.0.23225636@]5,,2,446
600,3202,60__0__119__MNM__3202__3202,,0,,[@356.0.29339884@]2,,2,119
70,118,7__0__753__TZM__118__118,,0,,[@364.0.17528115@]2,,2,753
190,213_4,19__0__427__TZM__213__4__213__4,,0,,[@364.0.17528164@]1,,2,427
180,209,18__0__401__NBM__209__209,,0,,[@364.0.23225663@]2,,2,401
830,200_3,83__0__401__NBM__200__3__200__3,,0,,[@364.0.23226528@]83:382#12651#12715,,2,401
5,Rail MTuWThF-XHol,HVL__0__2626__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608367@]HVL:793#24218#24233,,2,2626
1200,406_4,120__0__747__TZM__406__4__406__4,,0,,[@364.0.17527449@]1,,2,747
370,29_4,37__0__103__NBM__29__4__29__4,,0,,[@360.0.6959359@]1,,2,103
2260,303_6,226__0__437__TZM__303__6__303__6,,0,,[@356.0.45924848@]5,,2,437
120,42_2,12__0__451__NBM__42__2__42__2,,0,,[@364.0.23227021@]2,,2,451
1200,403_6,120__1__136__TZM__403__6__403__6,,1,,[@364.0.17527449@]2,,2,136
20,24,2__0__761__NBM__24__24,,0,,[@364.0.23226994@]1,,2,761
6,Rail Su+Hol (JVL),JVL__1__9351__RAIL__Rail_Su+Hol_(JVL),,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9351
30,7_3,3__0__499__NBM__7__3__7__3,,0,,[@360.0.6959122@]2,,2,499
120,42_1,12__0__425__NBM__42__1__42__1,,0,,[@364.0.23227021@]2,,2,425
1100,509_2,110__0__483__TZM__509__2__509__2,,0,,[@356.0.42935074@]3,,2,483
20,6,2__0__805__NBM__6__6,,0,,[@364.0.23226994@]1,,2,805
360,237,36__0__115__NBM__237__237,,0,,[@360.0.75332042@]2,,2,115
9,CCL MTuWThF-XHol,CCL__0__10613__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10613
120,10_1,12__1__456__NBM__10__1__10__1,,1,,[@364.0.23227021@]1,,2,456
270,107_8,27__1__428__TZM__107__8__107__8,,1,,[@360.0.75333692@]1,,2,428
1300,414_3,130__1__462__TZM__414__3__414__3,,1,,[@364.0.17527495@]1,,2,462
2100,304_8,210__1__404__TZM__304__8__304__8,,1,,[@356.0.45924814@]1,,2,404
30,5,3__1__794__NBM__5__5,,1,,[@360.0.6959122@]1,,2,794
290,105_8,29__1__404__TZM__105__8__105__8,,1,,[@364.0.17529751@]1,,2,404
600,2021,60__1__422__MNM__2021__2021,,1,,[@356.0.29339884@]1,,2,422
1210,424_2,121__1__122__TZM__424__2__424__2,,1,,[@356.0.42934812@]2,,2,122
9,CCL Su+Hol-Xmas,CCL__1__10586__WCCL__CCL_Su+Hol-Xmas,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10586
7,7071,AX__0__627__MNM__7071__7071,,0,,[@366.0.7673003@]1,,2,627
10,214_4,1__1__780__TZM__214__4__214__4,,1,,[@364.0.17528045@]1,,2,780
170,112,17__0__705__TZM__112__112,,0,,[@364.0.17529728@]2,,2,705
30,10,3__1__738__NBM__10__10,,1,,[@360.0.6959122@]4,,2,738
6,Rail Sa,JVL__1__9307__RAIL__Rail_Sa,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9307
290,116,29__0__709__TZM__116__116,,0,,[@364.0.17529751@]2,,2,709
600,3202,60__1__130__MNM__3202__3202,,1,,[@356.0.29339884@]1,,2,130
20,24_1,2__1__502__NBM__24__1__24__1,,1,,[@364.0.23226994@]2,,2,502
30,4_3,3__1__734__NBM__4__3__4__3,,1,,[@360.0.6959122@]4,,2,734
20,14_2,2__1__570__NBM__14__2__14__2,,1,,[@364.0.23226994@]2,,2,570
350,250,35__0__103__NBM__250__250,,0,,[@364.0.23225756@]2,,2,103
2,Rail SaSu+Hol,KPL__1__6443__RAIL__Rail_SaSu+Hol,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6443
120,13_1,12__1__444__NBM__13__1__13__1,,1,,[@364.0.23227021@]1,,2,444
6,Rail XmasWeek 5-6Jan,JVL__0__9322__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9322
9913,4,N3__0__105__NBM__4__4,,0,,[@356.0.30313431@]N3:5#146#236,,2,105
20,8,2__1__818__NBM__8__8,,1,,[@364.0.23226994@]10,,2,818
250,207_8,25__0__425__TZM__207__8__207__8,,0,,[@6.0.22281071@]1,,2,425
600,2042,60__0__453__MNM__2042__2042,,0,,[@356.0.29339884@]2,,2,453
70,107_8,7__1__500__TZM__107__8__107__8,,1,,[@364.0.17528115@]1,,2,500
30,205,3__1__776__NBM__205__205,,1,,[@360.0.6959122@]1,,2,776
570,3171,57__1__106__MNM__3171__3171,,1,,[@360.0.6959404@]57:361#12059#12089,,2,106
1100,505_3,110__1__732__TZM__505__3__505__3,,1,,[@356.0.42935074@]81537888,,2,732
180,5,18__1__700__NBM__5__5,,1,,[@364.0.23225663@]1,,2,700
20,6,2__1__712__NBM__6__6,,1,,[@364.0.23226994@]2,,2,712
30,23_1,3__1__418__NBM__23__1__23__1,,1,,[@360.0.6959122@]4,,2,418
2360,305_8,236__1__430__TZM__305__8__305__8,,1,,[@356.0.45924880@]236:664#21302#21336,,2,430
210,10_1,21__0__449__NBM__10__1__10__1,,0,,[@364.0.23227109@]2,,2,449
290,114_9,29__0__419__TZM__114__9__114__9,,0,,[@364.0.17529751@]2,,2,419
1300,415_5,130__1__164__TZM__415__5__415__5,,1,,[@364.0.17527495@]1,,2,164
270,107_5,27__0__403__TZM__107__5__107__5,,0,,[@360.0.75333692@]2,,2,403
140,11_1,14__0__447__NBM__11__1__11__1,,0,,[@364.0.23225636@]2,,2,447
2100,305_5,210__0__413__TZM__305__5__305__5,,0,,[@356.0.45924814@]2,,2,413
570,3141,57__0__101__MNM__3141__3141,,0,,[@360.0.6959404@]2,,2,101
2040,801_9,204__1__112__TZM__801__9__801__9,,1,,[@6.0.22551316@]204:599#19378#19389,,2,112
30,243,3__0__437__NBM__243__243,,0,,[@360.0.6959122@]3,,2,437
30,3,3__0__801__NBM__3__3,,0,,[@360.0.6959122@]2,,2,801
250,217_2,25__0__413__TZM__217__2__217__2,,0,,[@6.0.22281071@]1,,2,413
140,33_1,14__0__437__NBM__33__1__33__1,,0,,[@364.0.23225636@]2,,2,437
2,Rail MTuWThF-XHol,KPL__1__6227__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608271@]KPL:808#24393#24405,,2,6227
9,CCL Sa,CCL__0__10591__WCCL__CCL_Sa,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10591
6,Rail MTuWThF-XHol,JVL__0__9228__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9228
5,Rail MTuWThF-XHol,HVL__0__4614__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608367@]HVL:797#24264#24271,,2,4614
230,206_11,23__1__410__TZM__206__11__206__11,,1,,[@364.0.17529510@]1,,2,410
1200,402_5,120__1__706__TZM__402__5__402__5,,1,,[@364.0.17527449@]2,,2,706
2600,19_4,260__0__107__UZM__19__4__19__4,,0,,[@366.0.28965553@]2,,2,107
9,CCL Sa,CCL__0__10555__WCCL__CCL_Sa,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10555
10,207_7,1__0__767__TZM__207__7__207__7,,0,,[@364.0.17528045@]12,,2,767
30,21,3__0__765__NBM__21__21,,0,,[@360.0.6959122@]2,,2,765
600,2101,60__0__417__MNM__2101__2101,,0,,[@356.0.29339884@]2,,2,417
4,Rail F-XHol,WRL__0__1612__RAIL__Rail_F-XHol,F=Friday only,0,,[@356.0.69433816@]WRL:841#24640#24650,,2,1612
2,Rail MTuWThF-XHol,KPL__1__6235__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608271@]KPL:808#24393#24405,,2,6235
190,111_11,19__0__441__TZM__111__11__111__11,,0,,[@364.0.17528164@]1,,2,441
200,36_1,20__1__414__NBM__36__1__36__1,,1,,[@360.0.6960769@]2,,2,414
1150,514_2,115__0__109__TZM__514__2__514__2,,0,,[@364.0.36724745@]115:457#14567#14629,,2,109
2900,7751,290__0__407__UZM__7751__7751,,0,,[@364.0.36724235@]1,,2,407
240,104_4,24__0__417__TZM__104__4__104__4,,0,,[@364.0.17528180@]2,,2,417
2,Rail XmasWeek 5-6Jan,KPL__1__6419__RAIL__Rail_XmasWeek_5-6Jan,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6419
520,1052,52__1__722__MNM__1052__1052,,1,,[@360.0.6959370@]52:307#10264#10319,,2,722
210,23_1,21__0__421__NBM__23__1__23__1,,0,,[@364.0.23227109@]2,,2,421
220,31_2,22__0__413__NBM__31__2__31__2,,0,,[@364.0.23227132@]6,,2,413
6,Rail MTuWThF-XHol,JVL__0__9246__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9246
1210,425_1,121__0__119__TZM__425__1__425__1,,0,,[@356.0.42934812@]1,,2,119
70,102_3,7__0__509__TZM__102__3__102__3,,0,,[@364.0.17528115@]2,,2,509
1600,601_5,160__1__100__TZM__601__5__601__5,,1,,[@356.0.42935312@]160:541#17580#17616,,2,100
20,1,2__1__718__NBM__1__1,,1,,[@364.0.23226994@]10,,2,718
230,214_4,23__1__704__TZM__214__4__214__4,,1,,[@364.0.17529510@]1,,2,704
2200,301_6,220__1__426__TZM__301__6__301__6,,1,,[@356.0.45924825@]5,,2,426
2200,306_5,220__0__709__TZM__306__5__306__5,,0,,[@356.0.45924825@]1,,2,709
2800,7719,280__0__419__UZM__7719__7719,,0,,[@6.0.7180610@]1,,2,419
290,214_4,29__1__706__TZM__214__4__214__4,,1,,[@364.0.17529751@]1,,2,706
2610,4_6,261__1__120__UZM__4__6__4__6,,1,,[@366.0.28965564@]2,,2,120
1300,405_5,130__1__192__TZM__405__5__405__5,,1,,[@364.0.17527495@]1,,2,192
30,34,3__0__775__NBM__34__34,,0,,[@360.0.6959122@]3,,2,775
1540,601_5,154__0__121__TZM__601__5__601__5,,0,,[@360.0.75331279@]1,,2,121
6,Rail Su+Hol (JVL),JVL__0__9378__RAIL__Rail_Su+Hol_(JVL),,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9378
